,time,frame,x,y,w,h,Rf,mx,my
355,1.84,46.0,231.5,160.0,27.0,34.0,0.711114,0.0,0.0
356,1.84,46.0,148.5,180.0,31.0,36.0,0.708113,0.0,0.0
357,1.84,46.0,285.0,181.5,28.0,49.0,0.777395,0.0,0.0
358,1.84,46.0,152.5,216.0,35.0,38.0,0.638965,0.0,0.0
359,1.84,46.0,61.5,204.0,49.0,62.0,0.671294,-3.0,5.0
360,1.84,46.0,250.5,192.5,43.0,55.0,0.840906,0.0,0.0
361,1.84,46.0,211.5,209.5,45.0,57.0,0.807233,0.0,0.0
362,1.96,49.0,134.5,53.0,9.0,12.0,0.493663,-1.0,1.0
363,1.96,49.0,150.5,74.0,9.0,14.0,0.379328,0.0,0.0
364,1.96,49.0,168.0,70.5,14.0,17.0,0.391003,0.0,0.0
365,1.96,49.0,185.0,69.5,14.0,15.0,0.382377,0.0,0.0
366,1.96,49.0,224.0,67.5,10.0,13.0,0.383302,-1.0,0.0
367,1.96,49.0,137.0,85.5,8.0,19.0,0.291308,0.0,0.0
368,1.96,49.0,25.5,114.0,5.0,20.0,0.33886,0.0,0.0
369,1.96,49.0,118.0,62.5,20.0,33.0,0.295126,0.0,0.0
370,1.96,49.0,146.5,87.5,15.0,23.0,0.381382,0.0,0.0
371,1.96,49.0,179.0,90.0,20.0,24.0,0.282751,0.0,0.0
372,1.96,49.0,198.5,89.5,19.0,25.0,0.586788,0.0,0.0
373,1.96,49.0,254.5,85.5,37.0,41.0,0.598946,-3.0,-1.0
374,1.96,49.0,107.5,108.0,17.0,32.0,0.678036,-1.0,2.0
375,1.96,49.0,153.0,102.5,18.0,23.0,0.339604,0.0,0.0
376,1.96,49.0,178.0,101.0,20.0,22.0,0.39497,0.0,0.0
377,1.96,49.0,208.0,106.5,20.0,25.0,0.35019,0.0,0.0
378,1.96,49.0,228.5,101.0,23.0,40.0,0.253227,0.0,0.0
379,1.96,49.0,63.0,125.5,34.0,37.0,0.752388,-3.0,4.0
380,1.96,49.0,153.5,118.0,21.0,26.0,0.498415,0.0,0.0
381,1.96,49.0,214.0,118.5,22.0,27.0,0.300919,0.0,0.0
382,1.96,49.0,249.0,119.0,30.0,44.0,0.331008,0.0,0.0
383,1.96,49.0,152.5,133.5,25.0,25.0,0.560263,0.0,0.0
384,1.96,49.0,185.0,131.5,22.0,27.0,0.641701,0.0,0.0
385,1.96,49.0,217.5,132.0,21.0,32.0,0.49834,0.0,0.0
386,1.96,49.0,273.5,131.0,25.0,32.0,0.480689,-2.0,-2.0
387,1.96,49.0,27.5,178.0,45.0,48.0,0.692973,-4.0,5.0
388,1.96,49.0,199.0,163.0,28.0,38.0,0.755936,0.0,0.0
389,1.96,49.0,231.5,160.0,27.0,34.0,0.711114,0.0,0.0
390,1.96,49.0,148.5,180.0,31.0,36.0,0.708113,0.0,0.0
391,1.96,49.0,285.0,181.5,28.0,49.0,0.777395,0.0,0.0
392,1.96,49.0,152.5,216.0,35.0,38.0,0.638965,0.0,0.0
393,1.96,49.0,58.5,209.0,49.0,62.0,0.671294,-4.0,5.0
394,1.96,49.0,250.5,192.5,43.0,55.0,0.840906,0.0,0.0
395,1.96,49.0,211.5,209.5,45.0,57.0,0.807233,0.0,0.0
396,2.08,52.0,134.5,54.0,9.0,12.0,0.433711,0.0,1.0
397,2.08,52.0,151.0,74.5,10.0,15.0,0.389381,0.0,0.0
398,2.08,52.0,168.0,70.5,14.0,17.0,0.368632,0.0,0.0
399,2.08,52.0,185.0,69.5,14.0,15.0,0.350012,0.0,0.0
400,2.08,52.0,223.5,68.5,11.0,13.0,0.396862,-1.0,-1.0
401,2.08,52.0,136.5,84.5,9.0,19.0,0.331272,0.0,0.0
402,2.08,52.0,2.0,119.0,4.0,20.0,0.37435,1.0,0.0
403,2.08,52.0,24.5,114.5,5.0,17.0,0.287345,0.0,0.0
404,2.08,52.0,281.5,152.5,5.0,11.0,0.25191,0.0,0.0
405,2.08,52.0,114.0,66.5,20.0,29.0,0.476437,-1.0,1.0
406,2.08,52.0,246.5,75.5,31.0,33.0,0.604386,-2.0,-1.0
407,2.08,52.0,146.5,87.0,15.0,24.0,0.390897,0.0,0.0
408,2.08,52.0,199.0,89.5,18.0,25.0,0.551074,0.0,0.0
409,2.08,52.0,153.0,103.0,18.0,24.0,0.324039,0.0,0.0
410,2.08,52.0,178.0,101.5,20.0,23.0,0.415058,0.0,0.0
411,2.08,52.0,208.0,107.0,20.0,26.0,0.389669,0.0,0.0
412,2.08,52.0,227.0,101.0,24.0,38.0,0.261271,0.0,0.0
413,2.08,52.0,109.0,114.5,20.0,31.0,0.683991,-2.0,3.0
414,2.08,52.0,153.5,118.5,21.0,27.0,0.499465,0.0,0.0
415,2.08,52.0,214.0,118.5,22.0,27.0,0.33977,0.0,0.0
416,2.08,52.0,247.0,118.0,30.0,44.0,0.331136,0.0,0.0
417,2.08,52.0,57.5,130.5,35.0,37.0,0.721602,-4.0,4.0
418,2.08,52.0,152.5,133.5,25.0,25.0,0.581202,0.0,0.0
419,2.08,52.0,185.0,131.5,22.0,27.0,0.658061,0.0,0.0
420,2.08,52.0,217.5,132.0,21.0,32.0,0.472099,0.0,0.0
421,2.08,52.0,275.0,130.0,22.0,26.0,0.596784,-3.0,-4.0
422,2.08,52.0,198.5,162.5,27.0,37.0,0.757701,0.0,0.0
423,2.08,52.0,231.0,161.0,26.0,34.0,0.716063,0.0,0.0
424,2.08,52.0,148.5,179.5,31.0,39.0,0.70932,0.0,0.0
425,2.08,52.0,285.5,182.0,27.0,50.0,0.751554,0.0,0.0
426,2.08,52.0,152.5,216.0,35.0,38.0,0.655429,0.0,0.0
427,2.08,52.0,24.0,183.0,46.0,50.0,0.33814,-7.0,6.0
428,2.08,52.0,251.0,193.5,42.0,55.0,0.827324,0.0,0.0
429,2.08,52.0,54.0,210.5,58.0,55.0,0.680708,-6.0,7.0
430,2.08,52.0,211.0,210.0,44.0,56.0,0.803986,0.0,0.0
431,2.2,55.0,134.5,55.0,9.0,12.0,0.433711,-1.0,0.0
432,2.2,55.0,151.0,74.5,10.0,15.0,0.389381,0.0,0.0
433,2.2,55.0,168.0,70.5,14.0,17.0,0.368632,0.0,0.0
434,2.2,55.0,185.0,69.5,14.0,15.0,0.350012,0.0,0.0
435,2.2,55.0,222.5,67.5,11.0,13.0,0.396862,-1.0,1.0
436,2.2,55.0,136.5,84.5,9.0,19.0,0.331272,0.0,0.0
437,2.2,55.0,3.0,119.0,4.0,20.0,0.37435,0.0,0.0
438,2.2,55.0,24.5,114.5,5.0,17.0,0.287345,0.0,-1.0
439,2.2,55.0,281.5,152.5,5.0,11.0,0.25191,0.0,0.0
440,2.2,55.0,113.0,67.5,20.0,29.0,0.476437,-1.0,2.0
441,2.2,55.0,244.5,74.5,31.0,33.0,0.604386,-1.0,-2.0
442,2.2,55.0,146.5,87.0,15.0,24.0,0.390897,0.0,0.0
443,2.2,55.0,199.0,89.5,18.0,25.0,0.551074,0.0,0.0
444,2.2,55.0,153.0,103.0,18.0,24.0,0.324039,0.0,0.0
445,2.2,55.0,178.0,101.5,20.0,23.0,0.415058,0.0,0.0
446,2.2,55.0,208.0,107.0,20.0,26.0,0.389669,0.0,0.0
447,2.2,55.0,227.0,101.0,24.0,38.0,0.261271,0.0,0.0
448,2.2,55.0,107.0,117.5,20.0,31.0,0.683991,-1.0,4.0
449,2.2,55.0,153.5,118.5,21.0,27.0,0.499465,0.0,0.0
450,2.2,55.0,214.0,118.5,22.0,27.0,0.33977,0.0,0.0
451,2.2,55.0,247.0,118.0,30.0,44.0,0.331136,0.0,0.0
452,2.2,55.0,53.5,134.5,35.0,37.0,0.721602,-4.0,3.0
453,2.2,55.0,152.5,133.5,25.0,25.0,0.581202,0.0,0.0
454,2.2,55.0,185.0,131.5,22.0,27.0,0.658061,0.0,0.0
455,2.2,55.0,217.5,132.0,21.0,32.0,0.472099,0.0,0.0
456,2.2,55.0,272.0,126.0,22.0,26.0,0.596784,-3.0,-2.0
457,2.2,55.0,198.5,162.5,27.0,37.0,0.757701,0.0,0.0
458,2.2,55.0,231.0,161.0,26.0,34.0,0.716063,0.0,0.0
459,2.2,55.0,148.5,179.5,31.0,39.0,0.70932,0.0,0.0
460,2.2,55.0,285.5,182.0,27.0,50.0,0.751554,0.0,0.0
461,2.2,55.0,152.5,216.0,35.0,38.0,0.655429,0.0,0.0
462,2.2,55.0,17.0,189.0,46.0,50.0,0.33814,-5.0,5.0
463,2.2,55.0,251.0,193.5,42.0,55.0,0.827324,0.0,0.0
464,2.2,55.0,48.0,217.5,58.0,55.0,0.680708,-5.0,7.0
465,2.2,55.0,211.0,210.0,44.0,56.0,0.803986,0.0,0.0
466,2.32,58.0,133.5,55.0,9.0,12.0,0.433711,1.0,1.0
467,2.32,58.0,151.0,74.5,10.0,15.0,0.389381,0.0,0.0
468,2.32,58.0,168.0,70.5,14.0,17.0,0.368632,0.0,0.0
469,2.32,58.0,185.0,69.5,14.0,15.0,0.350012,0.0,0.0
470,2.32,58.0,221.5,68.5,11.0,13.0,0.396862,0.0,-1.0
471,2.32,58.0,136.5,84.5,9.0,19.0,0.331272,0.0,0.0
472,2.32,58.0,3.0,119.0,4.0,20.0,0.37435,1.0,-1.0
473,2.32,58.0,24.5,113.5,5.0,17.0,0.287345,0.0,0.0
474,2.32,58.0,281.5,152.5,5.0,11.0,0.25191,0.0,0.0
475,2.32,58.0,112.0,69.5,20.0,29.0,0.476437,0.0,1.0
476,2.32,58.0,243.5,72.5,31.0,33.0,0.604386,-1.0,-1.0
477,2.32,58.0,146.5,87.0,15.0,24.0,0.390897,0.0,0.0
478,2.32,58.0,199.0,89.5,18.0,25.0,0.551074,0.0,0.0
479,2.32,58.0,153.0,103.0,18.0,24.0,0.324039,0.0,0.0
480,2.32,58.0,178.0,101.5,20.0,23.0,0.415058,0.0,0.0
481,2.32,58.0,208.0,107.0,20.0,26.0,0.389669,0.0,0.0
482,2.32,58.0,227.0,101.0,24.0,38.0,0.261271,0.0,0.0
483,2.32,58.0,106.0,121.5,20.0,31.0,0.683991,-2.0,3.0
484,2.32,58.0,153.5,118.5,21.0,27.0,0.499465,0.0,0.0
485,2.32,58.0,214.0,118.5,22.0,27.0,0.33977,0.0,0.0
486,2.32,58.0,247.0,118.0,30.0,44.0,0.331136,0.0,0.0
487,2.32,58.0,49.5,137.5,35.0,37.0,0.721602,-4.0,4.0
488,2.32,58.0,152.5,133.5,25.0,25.0,0.581202,0.0,0.0
489,2.32,58.0,185.0,131.5,22.0,27.0,0.658061,0.0,0.0
490,2.32,58.0,217.5,132.0,21.0,32.0,0.472099,0.0,0.0
491,2.32,58.0,269.0,124.0,22.0,26.0,0.596784,-2.0,-2.0
492,2.32,58.0,198.5,162.5,27.0,37.0,0.757701,0.0,0.0
493,2.32,58.0,231.0,161.0,26.0,34.0,0.716063,0.0,0.0
494,2.32,58.0,148.5,179.5,31.0,39.0,0.70932,0.0,0.0
495,2.32,58.0,285.5,182.0,27.0,50.0,0.751554,0.0,0.0
496,2.32,58.0,152.5,216.0,35.0,38.0,0.655429,0.0,0.0
497,2.32,58.0,12.0,194.0,46.0,50.0,0.33814,-6.0,5.0
498,2.32,58.0,251.0,193.5,42.0,55.0,0.827324,0.0,0.0
499,2.32,58.0,43.0,224.5,58.0,55.0,0.680708,-5.0,5.0
500,2.32,58.0,211.0,210.0,44.0,56.0,0.803986,0.0,0.0
501,2.44,61.0,134.5,56.0,9.0,12.0,0.433711,-1.0,0.0
502,2.44,61.0,151.0,74.5,10.0,15.0,0.389381,0.0,0.0
503,2.44,61.0,168.0,70.5,14.0,17.0,0.368632,0.0,0.0
504,2.44,61.0,185.0,69.5,14.0,15.0,0.350012,0.0,0.0
505,2.44,61.0,221.5,67.5,11.0,13.0,0.396862,0.0,0.0
506,2.44,61.0,136.5,84.5,9.0,19.0,0.331272,0.0,0.0
507,2.44,61.0,4.0,118.0,4.0,20.0,0.37435,0.0,-1.0
508,2.44,61.0,24.5,113.5,5.0,17.0,0.287345,0.0,0.0
509,2.44,61.0,281.5,152.5,5.0,11.0,0.25191,0.0,0.0
510,2.44,61.0,112.0,70.5,20.0,29.0,0.476437,-1.0,0.0
511,2.44,61.0,242.5,71.5,31.0,33.0,0.604386,-2.0,0.0
512,2.44,61.0,146.5,87.0,15.0,24.0,0.390897,0.0,0.0
513,2.44,61.0,199.0,89.5,18.0,25.0,0.551074,0.0,0.0
514,2.44,61.0,153.0,103.0,18.0,24.0,0.324039,0.0,0.0
515,2.44,61.0,178.0,101.5,20.0,23.0,0.415058,0.0,0.0
516,2.44,61.0,208.0,107.0,20.0,26.0,0.389669,0.0,0.0
517,2.44,61.0,227.0,101.0,24.0,38.0,0.261271,0.0,0.0
518,2.44,61.0,104.0,124.5,20.0,31.0,0.683991,-2.0,2.0
519,2.44,61.0,153.5,118.5,21.0,27.0,0.499465,0.0,0.0
520,2.44,61.0,214.0,118.5,22.0,27.0,0.33977,0.0,0.0
521,2.44,61.0,247.0,118.0,30.0,44.0,0.331136,0.0,0.0
522,2.44,61.0,45.5,141.5,35.0,37.0,0.721602,-4.0,3.0
523,2.44,61.0,152.5,133.5,25.0,25.0,0.581202,0.0,0.0
524,2.44,61.0,185.0,131.5,22.0,27.0,0.658061,0.0,0.0
525,2.44,61.0,217.5,132.0,21.0,32.0,0.472099,0.0,0.0
526,2.44,61.0,267.0,122.0,22.0,26.0,0.596784,-2.0,-2.0
527,2.44,61.0,198.5,162.5,27.0,37.0,0.757701,0.0,0.0
528,2.44,61.0,231.0,161.0,26.0,34.0,0.716063,0.0,0.0
529,2.44,61.0,148.5,179.5,31.0,39.0,0.70932,0.0,0.0
530,2.44,61.0,285.5,182.0,27.0,50.0,0.751554,0.0,0.0
531,2.44,61.0,152.5,216.0,35.0,38.0,0.655429,0.0,0.0
532,2.44,61.0,6.0,199.0,46.0,50.0,0.33814,-5.0,5.0
533,2.44,61.0,251.0,193.5,42.0,55.0,0.827324,0.0,0.0
534,2.44,61.0,38.0,229.5,58.0,55.0,0.680708,-6.0,6.0
535,2.44,61.0,211.0,210.0,44.0,56.0,0.803986,0.0,0.0
536,2.56,64.0,132.5,54.0,9.0,14.0,0.388065,0.0,0.0
537,2.56,64.0,150.5,74.0,11.0,14.0,0.340783,0.0,0.0
538,2.56,64.0,168.5,70.0,15.0,16.0,0.39706,0.0,0.0
539,2.56,64.0,184.5,70.5,13.0,15.0,0.310121,0.0,0.0
540,2.56,64.0,136.5,84.5,9.0,19.0,0.3955,0.0,0.0
541,2.56,64.0,2.5,116.5,5.0,21.0,0.400085,0.0,0.0
542,2.56,64.0,25.5,113.5,5.0,17.0,0.300557,0.0,0.0
543,2.56,64.0,282.0,154.0,4.0,10.0,0.314739,0.0,0.0
544,2.56,64.0,111.0,68.0,20.0,36.0,0.725195,-1.0,1.0
545,2.56,64.0,242.0,75.5,32.0,31.0,0.579181,-1.0,-1.0
546,2.56,64.0,148.0,87.5,16.0,23.0,0.394407,0.0,0.0
547,2.56,64.0,179.0,89.0,20.0,24.0,0.256186,0.0,0.0
548,2.56,64.0,199.5,89.5,19.0,25.0,0.580929,0.0,0.0
549,2.56,64.0,153.0,104.0,18.0,24.0,0.36773,0.0,0.0
550,2.56,64.0,178.0,101.5,20.0,23.0,0.446471,0.0,0.0
551,2.56,64.0,208.5,106.5,19.0,25.0,0.348283,0.0,0.0
552,2.56,64.0,104.0,121.0,26.0,40.0,0.786328,-2.0,3.0
553,2.56,64.0,153.5,118.5,21.0,27.0,0.462178,0.0,0.0
554,2.56,64.0,214.0,118.5,22.0,27.0,0.324029,0.0,0.0
555,2.56,64.0,268.5,123.5,17.0,23.0,0.344841,-2.0,-2.0
556,2.56,64.0,153.5,133.5,25.0,27.0,0.530843,0.0,0.0
557,2.56,64.0,185.0,131.0,22.0,26.0,0.633377,0.0,0.0
558,2.56,64.0,217.0,132.0,20.0,32.0,0.463271,0.0,0.0
559,2.56,64.0,199.0,162.5,28.0,39.0,0.76767,0.0,0.0
560,2.56,64.0,231.0,160.0,26.0,34.0,0.704418,0.0,0.0
561,2.56,64.0,149.5,179.5,31.0,39.0,0.722244,0.0,0.0
562,2.56,64.0,285.5,182.0,27.0,50.0,0.731076,0.0,0.0
563,2.56,64.0,13.0,199.5,26.0,45.0,0.468064,-6.0,5.0
564,2.56,64.0,153.0,216.0,36.0,40.0,0.658609,0.0,0.0
565,2.56,64.0,241.5,107.0,37.0,64.0,0.280778,0.0,0.0
566,2.56,64.0,44.0,140.0,46.0,46.0,0.680707,-4.0,3.0
567,2.56,64.0,250.5,193.5,41.0,55.0,0.847451,0.0,0.0
568,2.56,64.0,36.0,214.5,62.0,49.0,0.313191,-6.0,6.0
569,2.56,64.0,211.5,210.0,45.0,56.0,0.793328,0.0,0.0
570,2.68,67.0,132.5,54.0,9.0,14.0,0.388065,-1.0,1.0
571,2.68,67.0,150.5,74.0,11.0,14.0,0.340783,0.0,0.0
572,2.68,67.0,168.5,70.0,15.0,16.0,0.39706,0.0,0.0
573,2.68,67.0,184.5,70.5,13.0,15.0,0.310121,0.0,0.0
574,2.68,67.0,136.5,84.5,9.0,19.0,0.3955,0.0,0.0
575,2.68,67.0,2.5,116.5,5.0,21.0,0.400085,1.0,0.0
576,2.68,67.0,25.5,113.5,5.0,17.0,0.300557,0.0,-1.0
577,2.68,67.0,282.0,154.0,4.0,10.0,0.314739,0.0,0.0
578,2.68,67.0,110.0,69.0,20.0,36.0,0.725195,0.0,1.0
579,2.68,67.0,241.0,74.5,32.0,31.0,0.579181,-1.0,-2.0
580,2.68,67.0,148.0,87.5,16.0,23.0,0.394407,0.0,0.0
581,2.68,67.0,179.0,89.0,20.0,24.0,0.256186,0.0,0.0
582,2.68,67.0,199.5,89.5,19.0,25.0,0.580929,0.0,0.0
583,2.68,67.0,153.0,104.0,18.0,24.0,0.36773,0.0,0.0
584,2.68,67.0,178.0,101.5,20.0,23.0,0.446471,0.0,0.0
585,2.68,67.0,208.5,106.5,19.0,25.0,0.348283,0.0,0.0
586,2.68,67.0,102.0,124.0,26.0,40.0,0.786328,-2.0,3.0
587,2.68,67.0,153.5,118.5,21.0,27.0,0.462178,0.0,0.0
588,2.68,67.0,214.0,118.5,22.0,27.0,0.324029,0.0,0.0
589,2.68,67.0,266.5,121.5,17.0,23.0,0.344841,-2.0,-2.0
590,2.68,67.0,153.5,133.5,25.0,27.0,0.530843,0.0,0.0
591,2.68,67.0,185.0,131.0,22.0,26.0,0.633377,0.0,0.0
592,2.68,67.0,217.0,132.0,20.0,32.0,0.463271,0.0,0.0
593,2.68,67.0,199.0,162.5,28.0,39.0,0.76767,0.0,0.0
594,2.68,67.0,231.0,160.0,26.0,34.0,0.704418,0.0,0.0
595,2.68,67.0,149.5,179.5,31.0,39.0,0.722244,0.0,0.0
596,2.68,67.0,285.5,182.0,27.0,50.0,0.731076,0.0,0.0
597,2.68,67.0,7.0,204.5,26.0,45.0,0.468064,-6.0,4.0
598,2.68,67.0,153.0,216.0,36.0,40.0,0.658609,0.0,0.0
599,2.68,67.0,241.5,107.0,37.0,64.0,0.280778,0.0,0.0
600,2.68,67.0,40.0,143.0,46.0,46.0,0.680707,-4.0,4.0
601,2.68,67.0,250.5,193.5,41.0,55.0,0.847451,0.0,0.0
602,2.68,67.0,30.0,220.5,62.0,49.0,0.313191,-6.0,7.0
603,2.68,67.0,211.5,210.0,45.0,56.0,0.793328,0.0,0.0
604,2.8,70.0,131.5,55.0,9.0,14.0,0.388065,1.0,0.0
605,2.8,70.0,150.5,74.0,11.0,14.0,0.340783,0.0,0.0
606,2.8,70.0,168.5,70.0,15.0,16.0,0.39706,0.0,0.0
607,2.8,70.0,184.5,70.5,13.0,15.0,0.310121,0.0,0.0
608,2.8,70.0,136.5,84.5,9.0,19.0,0.3955,0.0,0.0
609,2.8,70.0,3.5,116.5,5.0,21.0,0.400085,1.0,-1.0
610,2.8,70.0,25.5,112.5,5.0,17.0,0.300557,0.0,-2.0
611,2.8,70.0,282.0,154.0,4.0,10.0,0.314739,0.0,0.0
612,2.8,70.0,110.0,70.0,20.0,36.0,0.725195,-1.0,0.0
613,2.8,70.0,240.0,72.5,32.0,31.0,0.579181,-2.0,-1.0
614,2.8,70.0,148.0,87.5,16.0,23.0,0.394407,0.0,0.0
615,2.8,70.0,179.0,89.0,20.0,24.0,0.256186,0.0,0.0
616,2.8,70.0,199.5,89.5,19.0,25.0,0.580929,0.0,0.0
617,2.8,70.0,153.0,104.0,18.0,24.0,0.36773,0.0,0.0
618,2.8,70.0,178.0,101.5,20.0,23.0,0.446471,0.0,0.0
619,2.8,70.0,208.5,106.5,19.0,25.0,0.348283,0.0,0.0
620,2.8,70.0,100.0,127.0,26.0,40.0,0.786328,-2.0,4.0
621,2.8,70.0,153.5,118.5,21.0,27.0,0.462178,0.0,0.0
622,2.8,70.0,214.0,118.5,22.0,27.0,0.324029,0.0,0.0
623,2.8,70.0,264.5,119.5,17.0,23.0,0.344841,-2.0,-2.0
624,2.8,70.0,153.5,133.5,25.0,27.0,0.530843,0.0,0.0
625,2.8,70.0,185.0,131.0,22.0,26.0,0.633377,0.0,0.0
626,2.8,70.0,217.0,132.0,20.0,32.0,0.463271,0.0,0.0
627,2.8,70.0,199.0,162.5,28.0,39.0,0.76767,0.0,0.0
628,2.8,70.0,231.0,160.0,26.0,34.0,0.704418,0.0,0.0
629,2.8,70.0,149.5,179.5,31.0,39.0,0.722244,0.0,0.0
630,2.8,70.0,285.5,182.0,27.0,50.0,0.731076,0.0,0.0
631,2.8,70.0,1.0,208.5,26.0,45.0,0.468064,-5.0,5.0
632,2.8,70.0,153.0,216.0,36.0,40.0,0.658609,0.0,0.0
633,2.8,70.0,241.5,107.0,37.0,64.0,0.280778,0.0,0.0
634,2.8,70.0,36.0,147.0,46.0,46.0,0.680707,-5.0,3.0
635,2.8,70.0,250.5,193.5,41.0,55.0,0.847451,0.0,0.0
636,2.8,70.0,24.0,227.5,62.0,49.0,0.313191,-7.0,8.0
637,2.8,70.0,211.5,210.0,45.0,56.0,0.793328,0.0,0.0
638,2.92,73.0,132.5,55.0,9.0,14.0,0.388065,-1.0,1.0
639,2.92,73.0,150.5,74.0,11.0,14.0,0.340783,0.0,0.0
640,2.92,73.0,168.5,70.0,15.0,16.0,0.39706,0.0,0.0
641,2.92,73.0,184.5,70.5,13.0,15.0,0.310121,0.0,0.0
642,2.92,73.0,136.5,84.5,9.0,19.0,0.3955,0.0,0.0
643,2.92,73.0,4.5,115.5,5.0,21.0,0.400085,0.0,0.0
644,2.92,73.0,25.5,110.5,5.0,17.0,0.300557,0.0,0.0
645,2.92,73.0,282.0,154.0,4.0,10.0,0.314739,0.0,0.0
646,2.92,73.0,109.0,70.0,20.0,36.0,0.725195,-1.0,1.0
647,2.92,73.0,238.0,71.5,32.0,31.0,0.579181,-1.0,1.0
648,2.92,73.0,148.0,87.5,16.0,23.0,0.394407,0.0,0.0
649,2.92,73.0,179.0,89.0,20.0,24.0,0.256186,0.0,0.0
650,2.92,73.0,199.5,89.5,19.0,25.0,0.580929,0.0,0.0
651,2.92,73.0,153.0,104.0,18.0,24.0,0.36773,0.0,0.0
652,2.92,73.0,178.0,101.5,20.0,23.0,0.446471,0.0,0.0
653,2.92,73.0,208.5,106.5,19.0,25.0,0.348283,0.0,0.0
654,2.92,73.0,98.0,131.0,26.0,40.0,0.786328,-2.0,3.0
655,2.92,73.0,153.5,118.5,21.0,27.0,0.462178,0.0,0.0
656,2.92,73.0,214.0,118.5,22.0,27.0,0.324029,0.0,0.0
657,2.92,73.0,262.5,117.5,17.0,23.0,0.344841,-3.0,-2.0
658,2.92,73.0,153.5,133.5,25.0,27.0,0.530843,0.0,0.0
659,2.92,73.0,185.0,131.0,22.0,26.0,0.633377,0.0,0.0
660,2.92,73.0,217.0,132.0,20.0,32.0,0.463271,0.0,0.0
661,2.92,73.0,199.0,162.5,28.0,39.0,0.76767,0.0,0.0
662,2.92,73.0,231.0,160.0,26.0,34.0,0.704418,0.0,0.0
663,2.92,73.0,149.5,179.5,31.0,39.0,0.722244,0.0,0.0
664,2.92,73.0,285.5,182.0,27.0,50.0,0.731076,0.0,0.0
665,2.92,73.0,-4.0,213.5,26.0,45.0,0.468064,-5.0,8.0
666,2.92,73.0,153.0,216.0,36.0,40.0,0.658609,0.0,0.0
667,2.92,73.0,241.5,107.0,37.0,64.0,0.280778,0.0,0.0
668,2.92,73.0,31.0,150.0,46.0,46.0,0.680707,-5.0,4.0
669,2.92,73.0,250.5,193.5,41.0,55.0,0.847451,0.0,0.0
670,2.92,73.0,17.0,235.5,62.0,49.0,0.313191,-10.0,7.0
671,2.92,73.0,211.5,210.0,45.0,56.0,0.793328,0.0,0.0
672,3.04,76.0,130.5,55.5,9.0,13.0,0.437629,0.0,0.0
673,3.04,76.0,151.0,75.0,10.0,14.0,0.363707,0.0,0.0
674,3.04,76.0,169.0,71.0,14.0,16.0,0.382651,0.0,0.0
675,3.04,76.0,184.0,70.0,12.0,14.0,0.275473,0.0,0.0
676,3.04,76.0,137.0,85.0,8.0,20.0,0.340102,0.0,0.0
677,3.04,76.0,6.5,114.5,5.0,19.0,0.273361,0.0,0.0
678,3.04,76.0,24.5,113.0,5.0,16.0,0.273678,0.0,0.0
679,3.04,76.0,2.0,211.5,4.0,37.0,0.302455,0.0,0.0
680,3.04,76.0,109.0,71.5,24.0,37.0,0.710493,-1.0,1.0
681,3.04,76.0,238.5,72.5,27.0,29.0,0.623817,-1.0,-1.0
682,3.04,76.0,146.0,87.5,16.0,23.0,0.453172,0.0,0.0
683,3.04,76.0,179.5,90.0,21.0,24.0,0.265783,0.0,0.0
684,3.04,76.0,198.5,89.5,17.0,25.0,0.482669,0.0,0.0
685,3.04,76.0,153.0,103.5,18.0,25.0,0.369321,0.0,0.0
686,3.04,76.0,178.0,100.5,20.0,23.0,0.469604,0.0,0.0
687,3.04,76.0,207.5,106.5,19.0,25.0,0.356581,0.0,0.0
688,3.04,76.0,153.5,119.0,21.0,28.0,0.483552,0.0,0.0
689,3.04,76.0,213.5,117.5,21.0,27.0,0.320236,0.0,0.0
690,3.04,76.0,95.5,131.5,31.0,47.0,0.74095,-3.0,5.0
691,3.04,76.0,152.0,133.5,24.0,27.0,0.515217,0.0,0.0
692,3.04,76.0,185.0,131.5,22.0,27.0,0.660713,0.0,0.0
693,3.04,76.0,217.0,132.0,20.0,32.0,0.436299,0.0,0.0
694,3.04,76.0,291.0,153.5,16.0,27.0,0.496668,0.0,0.0
695,3.04,76.0,199.0,162.5,28.0,39.0,0.770267,0.0,0.0
696,3.04,76.0,231.0,161.0,26.0,34.0,0.700723,0.0,0.0
697,3.04,76.0,150.0,180.0,32.0,40.0,0.745163,0.0,0.0
698,3.04,76.0,285.5,182.0,27.0,50.0,0.703772,0.0,0.0
699,3.04,76.0,152.5,216.0,35.0,40.0,0.664829,0.0,0.0
700,3.04,76.0,240.0,106.0,36.0,66.0,0.401905,0.0,0.0
701,3.04,76.0,26.0,155.5,48.0,57.0,0.506986,-7.0,5.0
702,3.04,76.0,251.0,193.5,42.0,55.0,0.833885,0.0,0.0
703,3.04,76.0,211.0,210.0,46.0,56.0,0.788189,0.0,0.0
704,3.16,79.0,130.5,55.5,9.0,13.0,0.437629,0.0,1.0
705,3.16,79.0,151.0,75.0,10.0,14.0,0.363707,0.0,0.0
706,3.16,79.0,169.0,71.0,14.0,16.0,0.382651,0.0,0.0
707,3.16,79.0,184.0,70.0,12.0,14.0,0.275473,0.0,0.0
708,3.16,79.0,137.0,85.0,8.0,20.0,0.340102,0.0,0.0
709,3.16,79.0,6.5,114.5,5.0,19.0,0.273361,1.0,-1.0
